,Class,Launch_Date,LV_Type,price_per_kg,max_mass
15175,Medium,2021-12-21,Falcon 9,0.006235827664399092,0.3561355570212632
15176,Medium,2021-12-21,Falcon 9,0.006235827664399092,0.3561355570212632
15177,Medium,2021-12-22,H-II,0.05102040816326531,0.18229215741700427
15178,Medium,2021-12-23,Long March 7,0.036281179138321996,0.21008825654072047
15179,Medium,2021-12-23,Long March 7,0.036281179138321996,0.21008825654072047
15180,Heavy,2021-12-25,Ariane 5ECA,0.04365079365079365,0.3278683375734162
15183,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15184,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15185,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15186,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15187,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15188,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15189,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15190,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15191,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15192,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15193,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15194,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15195,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15196,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15197,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15198,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15199,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15200,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15201,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15202,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15203,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15204,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15205,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15206,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15207,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15208,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15209,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15210,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15211,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15212,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15213,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15214,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15215,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15216,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15217,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15218,Medium,2021-12-27,Soyuz,0.09297052154195012,0.12057539495587173
15219,Heavy,2021-12-27,Angara,0.017006802721088433,0.3828323753886742
15222,Medium,2021-12-29,Long March 3B,0.026643990929705215,0.18653224033418134
15224,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15225,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15226,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15227,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15228,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15229,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15230,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15231,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15232,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15233,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15234,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15235,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15236,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15237,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15238,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15239,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15240,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15241,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15242,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15243,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15244,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15245,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15246,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15247,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15248,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15249,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15250,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15251,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15252,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15253,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15254,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15255,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
