,LABEL,Rocket_Name,Longitude,Latitude,Booster_No,Booster_PropMass,Booster_Fuel_Type,Booster_StageMass,Stage1_PropMass,Stage1_Fuel_Type,Stage1_StageMass,Stage2_PropMass,Stage2_Fuel_Type,Stage2_StageMass,Stage3_PropMass,Stage3_Fuel_Type,Stage3_StageMass,Stage4_PropMass,Stage4_Fuel_Type,Stage4_StageMass,Fairing_Mass,H2O,H2,CO,CO2,BC,NOx,AI203,Cly
93,False,Electron (Curie),177.8655,-39.2609,0,0.0,,0.0,9250.0,Kerosene,950.0,2100.0,Kerosene,250.0,245.0,Hypergolic,40.0,0.0,,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
94,False,Falcon 9 v1.2,-120.6,34.7,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
95,False,Long March (CZ) 5,111.0,19.6,4,574000.0,Kerosene,49000.0,158250.0,Hydrogen,17500.0,24700.0,Hydrogen,3460.0,0.0,,0.0,0.0,,0.0,3000.0,388721100.0,12143250.0,182532000.0,365638000.0,12628000.0,0.0,0.0,0.0
96,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
97,False,H-IIA 202,130.6,30.4,2,130000.0,Solid,21000.0,101100.0,Hydrogen,12900.0,16900.0,Hydrogen,3100.0,0.0,,0.0,0.0,,0.0,1400.0,164104000.0,7380000.0,29510000.0,14560000.0,2080000.0,0.0,42640000.0,28210000.0
98,False,Soyuz-ST-A Fregat-M,-52.8,5.2,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,22830.0,Kerosene,2470.0,5750.0,Hypergolic,960.0,0.0,,0.0,1700.0,93907800.0,2718700.0,86120010.0,172578590.0,6022540.0,57500.0,0.0,0.0
99,False,Soyuz-2-1B Fregat,40.6,62.8,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,25400.0,Kerosene,2355.0,5350.0,Hypergolic,1000.0,0.0,,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
100,False,Long March (CZ) 3B,102.0,28.2,4,164400.0,Hypergolic,14200.0,186200.0,Hypergolic,11200.0,41000.0,Hypergolic,3924.0,18196.5,Hydrogen,2770.0,0.0,,0.0,1500.0,172759097.0,2203277.5,27020400.0,58740000.0,6265600.0,3916000.0,0.0,0.0
101,False,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
102,False,Long March (CZ) 11,102.0,28.2,0,0.0,,0.0,35000.0,Solid,4770.0,6237.0,Solid,795.0,3915.0,Solid,403.5,776.1,Solid,152.55,300.0,13870286.2,1148202.5,10425678.7,5143947.2,734849.6,0.0,15064416.799999999,9966397.7
103,False,Delta 4H,-81.0,28.5,2,406000.0,Hydrogen,54400.0,203000.0,Hydrogen,27200.0,27200.0,Hydrogen,3420.0,0.0,,0.0,0.0,,0.0,3550.0,673099600.0,22267000.0,0.0,0.0,0.0,0.0,0.0,0.0
104,False,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
105,False,Angara A5,40.6,62.8,4,530400.0,Kerosene,39200.0,132600.0,Kerosene,9800.0,35800.0,Kerosene,4000.0,19800.0,Hypergolic,2370.0,0.0,,0.0,1600.0,245353600.0,7067200.0,223584600.0,448105600.0,15690400.0,198000.0,0.0,0.0
106,False,Electron (Curie),177.8655,-39.2609,0,0.0,,0.0,9250.0,Kerosene,950.0,2100.0,Kerosene,250.0,245.0,Hypergolic,40.0,0.0,,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
107,False,Astra Rocket 3,-152.2,57.6,0,0.0,,0.0,9250.0,Kerosene,950.0,2100.0,Kerosene,250.0,0.0,,0.0,0.0,,0.0,44.0,3859000.0,113500.0,3609300.0,7229950.0,249700.0,0.0,0.0,0.0
108,False,PSLV-XL,80.4,13.9,6,73200.0,Solid,14130.0,138600.0,Solid,30100.0,41500.0,Hypergolic,5350.0,7625.0,Solid,900.0,2250.0,Hypergolic,670.0,1125.0,83416350.0,5660625.0,52828225.0,31138100.0,4210800.0,437500.0,71971400.0,47615225.0
109,True,Soyuz-2-1B Fregat,128.333,51.883,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,25400.0,Kerosene,2355.0,5350.0,Hypergolic,1000.0,0.0,,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
110,False,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
111,False,Long March (CZ) 8,111.0,19.6,2,151000.0,Kerosene,12000.0,174000.0,Kerosene,12500.0,18199.0,Hydrogen,2740.0,0.0,,0.0,0.0,,0.0,2500.0,129754542.0,3886965.0,103350000.0,207025000.0,7150000.0,0.0,0.0,0.0
112,False,Long March (CZ) 4C,100.3,41.3,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
113,False,Soyuz-ST-A Fregat-M,-52.8,5.2,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,22830.0,Kerosene,2470.0,5750.0,Hypergolic,960.0,0.0,,0.0,1700.0,93907800.0,2718700.0,86120010.0,172578590.0,6022540.0,57500.0,0.0,0.0
114,False,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
115,False,LauncherOne,118.1517,35.0594,0,0.0,,0.0,20000.0,Kerosene,3000.0,2750.0,Kerosene,250.0,0.0,,0.0,0.0,,0.0,100.0,7735000.0,227500.0,7234500.0,14491750.0,500500.0,0.0,0.0,0.0
116,False,Long March (CZ) 3B,102.0,28.2,4,164400.0,Hypergolic,14200.0,186200.0,Hypergolic,11200.0,41000.0,Hypergolic,3924.0,18196.5,Hydrogen,2770.0,0.0,,0.0,1500.0,172759097.0,2203277.5,27020400.0,58740000.0,6265600.0,3916000.0,0.0,0.0
117,False,Electron (Curie),177.8655,-39.2609,0,0.0,,0.0,9250.0,Kerosene,950.0,2100.0,Kerosene,250.0,245.0,Hypergolic,40.0,0.0,,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
118,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
119,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
120,False,Long March (CZ) 4C,100.3,41.3,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
121,False,Shuang Quxian-1,100.3,41.3,0,0.0,,0.0,14356.0,Solid,1744.0,8776.0,Solid,974.0,2618.0,Solid,282.0,1050.0,Solid,300.0,1756.0,8093600.0,670000.0,6083600.0,3001600.0,428800.0,0.0,8790400.0,5815600.0
122,False,Soyuz-2-1B,40.6,62.8,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,21640.0,Kerosene,2710.0,0.0,,0.0,0.0,,0.0,1000.0,91249200.0,2683800.0,85344840.0,170958060.0,5904360.0,0.0,0.0,0.0
123,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
124,False,Long March (CZ) 3B,102.0,28.2,4,164400.0,Hypergolic,14200.0,186200.0,Hypergolic,11200.0,41000.0,Hypergolic,3924.0,18196.5,Hydrogen,2770.0,0.0,,0.0,1500.0,172759097.0,2203277.5,27020400.0,58740000.0,6265600.0,3916000.0,0.0,0.0
125,False,Soyuz-2-1A,63.4,45.6,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,22790.0,Kerosene,2410.0,0.0,,0.0,0.0,,0.0,1000.0,91640200.0,2695300.0,85710540.0,171690610.0,5929660.0,0.0,0.0,0.0
126,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
127,False,Antares 230,-75.46,37.85,0,0.0,,0.0,242200.0,Kerosene,19700.0,24924.0,Solid,1392.0,0.0,,0.0,0.0,,0.0,971.0,89875048.0,3045100.0,82677348.0,157072888.0,5727184.0,0.0,8175072.0,5408508.0
128,False,Long March (CZ) 4C,100.3,41.3,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
129,False,PSLV-DL,80.4,13.9,2,24400.0,Solid,4710.0,138600.0,Solid,30100.0,41500.0,Hypergolic,5350.0,7625.0,Solid,900.0,2250.0,Hypergolic,670.0,1125.0,68678750.0,4440625.0,41750625.0,25672500.0,3430000.0,437500.0,55965000.0,37025625.0
130,False,Soyuz-2-1B Fregat,63.4,45.6,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,25400.0,Kerosene,2355.0,5350.0,Hypergolic,1000.0,0.0,,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
131,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
132,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
133,False,Long March (CZ) 7A,111.0,19.6,4,301000.0,Kerosene,24000.0,174000.0,Kerosene,12250.0,65000.0,Kerosene,5750.0,18200.0,Hydrogen,2740.0,0.0,,0.0,2500.0,202855600.0,6037000.0,171720000.0,343980000.0,11880000.0,0.0,0.0,0.0
134,False,Long March (CZ) 4C,100.3,41.3,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
135,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
136,False,Soyuz-2-1A Fregat,63.4,45.6,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,22790.0,Kerosene,2410.0,5350.0,Hypergolic,1000.0,0.0,,0.0,1800.0,93737400.0,2716700.0,86079690.0,172493110.0,6015260.0,53500.0,0.0,0.0
137,False,Electron (Curie),177.8655,-39.2609,0,0.0,,0.0,9250.0,Kerosene,950.0,2100.0,Kerosene,250.0,245.0,Hypergolic,40.0,0.0,,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
138,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
139,True,Soyuz-2-1B Fregat,128.333,51.883,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,25400.0,Kerosene,2355.0,5350.0,Hypergolic,1000.0,0.0,,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
140,False,Long March (CZ) 4C,100.3,41.3,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
141,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
142,False,Long March (CZ) 4B,111.5,37.8,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
143,False,Soyuz-2-1A,63.4,45.6,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,22790.0,Kerosene,2410.0,0.0,,0.0,0.0,,0.0,1000.0,91640200.0,2695300.0,85710540.0,171690610.0,5929660.0,0.0,0.0,0.0
144,False,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
145,True,Soyuz-2-1B Fregat,128.333,51.883,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,25400.0,Kerosene,2355.0,5350.0,Hypergolic,1000.0,0.0,,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
146,False,Delta 4H,-120.6,34.7,2,406000.0,Hydrogen,54400.0,203000.0,Hydrogen,27200.0,27200.0,Hydrogen,3420.0,0.0,,0.0,0.0,,0.0,3550.0,673099600.0,22267000.0,0.0,0.0,0.0,0.0,0.0,0.0
147,False,Long March (CZ) 6,111.5,37.8,0,0.0,,0.0,76000.0,Kerosene,7530.0,15075.0,Kerosene,1490.0,480.0,Kerosene,520.0,0.0,,0.0,1500.0,31128700.0,915550.0,29114490.0,58320535.0,2014210.0,0.0,0.0,0.0
148,False,Vega,-52.8,5.2,0,0.0,,0.0,87710.0,Solid,8533.0,23814.0,Solid,2486.0,10567.0,Solid,1433.0,577.0,Hypergolic,688.0,540.0,37097666.0,3054583.0,27754470.0,13760742.0,1962688.0,5770.0,40045848.0,26493747.0
149,False,Long March (CZ) 5B,111.0,19.6,4,574000.0,Kerosene,49000.0,158250.0,Hydrogen,17500.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2400.0,362588500.0,11278750.0,182532000.0,365638000.0,12628000.0,0.0,0.0,0.0
150,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
151,False,Long March (CZ) 4C,100.3,41.3,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
152,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
153,False,Long March (CZ) 2C,102.0,28.2,0,0.0,,0.0,162706.0,Hypergolic,10000.0,54667.0,Hypergolic,4000.0,0.0,,0.0,0.0,,0.0,800.0,85210216.0,869492.0,14998737.0,32605950.0,3477968.0,2173730.0,0.0,0.0
154,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
155,False,Electron (Curie),177.8655,-39.2609,0,0.0,,0.0,9250.0,Kerosene,950.0,2100.0,Kerosene,250.0,245.0,Hypergolic,40.0,0.0,,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
156,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
157,False,Atlas V 421 v2021,-81.0,28.5,2,88400.0,Solid,10200.0,284089.0,Kerosene,21054.0,20800.0,Hydrogen,2028.0,0.0,,0.0,0.0,,0.0,2305.0,145293460.0,5778890.0,110407102.0,190865493.0,7664358.0,0.0,28995200.0,19182800.0
158,False,Long March (CZ) 4B,100.3,41.3,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
159,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
160,True,Soyuz-2-1B Fregat,128.333,51.883,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,25400.0,Kerosene,2355.0,5350.0,Hypergolic,1000.0,0.0,,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
161,False,Long March (CZ) 7,111.0,19.6,4,301000.0,Kerosene,24000.0,174000.0,Kerosene,12250.0,65000.0,Kerosene,5750.0,0.0,,0.0,0.0,,0.0,2800.0,183600000.0,5400000.0,171720000.0,343980000.0,11880000.0,0.0,0.0,0.0
162,False,Long March (CZ) 3B,102.0,28.2,4,164400.0,Hypergolic,14200.0,186200.0,Hypergolic,11200.0,41000.0,Hypergolic,3924.0,18196.5,Hydrogen,2770.0,0.0,,0.0,1500.0,172759097.0,2203277.5,27020400.0,58740000.0,6265600.0,3916000.0,0.0,0.0
163,False,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
164,False,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
165,False,Long March (CZ) 2D,111.5,37.8,0,0.0,,0.0,182000.0,Hypergolic,9500.0,52700.0,Hypergolic,4000.0,0.0,,0.0,0.0,,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
166,False,Simorgh,53.920601,35.234338,0,0.0,,0.0,63000.0,Hypergolic,12700.0,8000.0,Hypergolic,1600.0,185.0,Solid,230.0,0.0,,0.0,120.0,27887870.0,288625.0,4940995.0,10670720.0,1138960.0,710000.0,60680.0,40145.0
167,False,Pegasus XL,-120.6,34.7,0,0.0,,0.0,15032.0,Solid,1386.0,3923.0,Solid,416.0,770.0,Solid,108.0,0.0,,0.0,1756.0,5956950.0,493125.0,4477575.0,2209200.0,315600.0,0.0,6469800.0,4280325.0
168,False,Minotaur 1,-75.46,37.85,0,0.0,,0.0,20785.0,Solid,2292.0,6237.0,Solid,795.0,3915.0,Solid,403.5,776.1,Solid,152.55,300.0,9577356.2,792827.5,7198873.699999999,3551867.1999999997,507409.6,0.0,10401896.799999999,6881742.699999999
169,False,Long March (CZ) 2F,100.3,41.3,4,157200.0,Hypergolic,12400.0,186750.0,Hypergolic,11000.0,88750.0,Hypergolic,5500.0,0.0,,0.0,0.0,,0.0,6000.0,169618400.0,1730800.0,29856300.0,64905000.0,6923200.0,4327000.0,0.0,0.0
170,False,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
171,False,Long March (CZ) 2C,102.0,28.2,0,0.0,,0.0,162706.0,Hypergolic,10000.0,54667.0,Hypergolic,4000.0,0.0,,0.0,0.0,,0.0,800.0,85210216.0,869492.0,14998737.0,32605950.0,3477968.0,2173730.0,0.0,0.0
172,False,Simorgh,53.920601,35.234338,0,0.0,,0.0,63000.0,Hypergolic,12700.0,8000.0,Hypergolic,1600.0,185.0,Solid,230.0,0.0,,0.0,120.0,27887870.0,288625.0,4940995.0,10670720.0,1138960.0,710000.0,60680.0,40145.0
173,False,Soyuz-2-1B,40.6,62.8,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,21640.0,Kerosene,2710.0,0.0,,0.0,0.0,,0.0,1000.0,91249200.0,2683800.0,85344840.0,170958060.0,5904360.0,0.0,0.0,0.0
174,False,Soyuz-2-1A,63.4,45.6,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,22790.0,Kerosene,2410.0,0.0,,0.0,0.0,,0.0,1000.0,91640200.0,2695300.0,85710540.0,171690610.0,5929660.0,0.0,0.0,0.0
175,False,LauncherOne,118.1517,35.0594,0,0.0,,0.0,20000.0,Kerosene,3000.0,2750.0,Kerosene,250.0,0.0,,0.0,0.0,,0.0,100.0,7735000.0,227500.0,7234500.0,14491750.0,500500.0,0.0,0.0,0.0
176,True,Falcon 9 v1.2,-81.0,28.5,0,0.0,,0.0,414850.0,Kerosene,24700.0,109500.0,Kerosene,4250.0,0.0,,0.0,0.0,,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
177,True,Soyuz-2-1B Fregat,128.333,51.883,4,156640.0,Kerosene,15136.0,90100.0,Kerosene,6545.0,25400.0,Kerosene,2355.0,5350.0,Hypergolic,1000.0,0.0,,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
178,False,Long March (CZ) 2D,111.5,37.8,0,0.0,,0.0,182000.0,Hypergolic,9500.0,52700.0,Hypergolic,4000.0,0.0,,0.0,0.0,,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
179,False,Long March (CZ) 4C,100.3,41.3,0,0.0,,0.0,183200.0,Hypergolic,9500.0,35550.0,Hypergolic,4000.0,14000.0,Hypergolic,2000.0,0.0,,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
180,False,Long March (CZ) 3C,102.0,28.2,2,82200.0,Hypergolic,7100.0,186200.0,Hypergolic,11200.0,41000.0,Hypergolic,3924.0,18196.5,Hydrogen,2770.0,0.0,,0.0,1500.0,140536697.0,1874477.5,21348600.0,46410000.0,4950400.0,3094000.0,0.0,0.0
181,False,Long March (CZ) 6,111.5,37.8,0,0.0,,0.0,76000.0,Kerosene,7530.0,15075.0,Kerosene,1490.0,480.0,Kerosene,520.0,0.0,,0.0,1500.0,31128700.0,915550.0,29114490.0,58320535.0,2014210.0,0.0,0.0,0.0
182,False,Long March (CZ) 2C,102.0,28.2,0,0.0,,0.0,162706.0,Hypergolic,10000.0,54667.0,Hypergolic,4000.0,0.0,,0.0,0.0,,0.0,800.0,85210216.0,869492.0,14998737.0,32605950.0,3477968.0,2173730.0,0.0,0.0
183,False,Proton-M,63.4,45.6,0,0.0,,0.0,428300.0,Hypergolic,30600.0,157300.0,Hypergolic,11000.0,46562.0,Hypergolic,3500.0,0.0,,0.0,2000.0,247807504.0,2528648.0,43619178.0,94824300.0,10114592.0,6321620.0,0.0,0.0
184,False,Long March (CZ) 2D,100.3,41.3,0,0.0,,0.0,182000.0,Hypergolic,9500.0,52700.0,Hypergolic,4000.0,0.0,,0.0,0.0,,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
185,False,Electron (Curie),177.8655,-39.2609,0,0.0,,0.0,9250.0,Kerosene,950.0,2100.0,Kerosene,250.0,245.0,Hypergolic,40.0,0.0,,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
186,False,Ariane 5ECA,-52.8,5.2,2,480000.0,Solid,31000.0,170000.0,Hydrogen,14700.0,14900.0,Hydrogen,4540.0,0.0,,0.0,0.0,,0.0,2675.0,340584200.0,18471500.0,108960000.0,53760000.0,7680000.0,0.0,157440000.0,104160000.0
187,False,Shuang Quxian-1,100.3,41.3,0,0.0,,0.0,14356.0,Solid,1744.0,8776.0,Solid,974.0,2618.0,Solid,282.0,1050.0,Solid,300.0,1756.0,8093600.0,670000.0,6083600.0,3001600.0,428800.0,0.0,8790400.0,5815600.0
188,False,Long March (CZ) 6,111.5,37.8,0,0.0,,0.0,76000.0,Kerosene,7530.0,15075.0,Kerosene,1490.0,480.0,Kerosene,520.0,0.0,,0.0,1500.0,31128700.0,915550.0,29114490.0,58320535.0,2014210.0,0.0,0.0,0.0
189,False,Long March (CZ) 3B,102.0,28.2,4,164400.0,Hypergolic,14200.0,186200.0,Hypergolic,11200.0,41000.0,Hypergolic,3924.0,18196.5,Hydrogen,2770.0,0.0,,0.0,1500.0,172759097.0,2203277.5,27020400.0,58740000.0,6265600.0,3916000.0,0.0,0.0
190,False,Antares 230,-75.46,37.85,0,0.0,,0.0,242200.0,Kerosene,19700.0,24924.0,Solid,1392.0,0.0,,0.0,0.0,,0.0,971.0,89875048.0,3045100.0,82677348.0,157072888.0,5727184.0,0.0,8175072.0,5408508.0
191,False,GSLV Mk II,80.4,13.9,4,169200.0,Solid,22400.0,138100.0,Hypergolic,28300.0,39450.0,Hypergolic,5500.0,14996.0,Hydrogen,2601.0,0.0,,5500.0,1756.0,136563768.0,5465060.0,50659350.0,45582900.0,5548000.0,1775500.0,55497600.0,36716400.0
